additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent
0.0,326439.0,,,,,,,AXLA,0.0,124087.0,0.0,120366.0,,
64604661.0,64809838.0,49470226.0,51567601.0,-3152570.0,972616.0,1863769.0,5988955.0,AXSM,47963027.0,50050870.0,0.0,49333630.0,646385.0,2743760.0
0.0,38996367.0,6224417.0,24409796.0,0.0,1477585.0,6582098.0,9151025.0,AYTU,0.0,7353061.0,,,4722222.0,12764654.0
8591845.0,18852693.0,8097595.0,40900656.0,-541274.0,8116209.0,-718842.0,28686764.0,AZRE,8345230.0,11440019.0,0.0,36356278.0,17025.0,5037706.0
0.0,1092932.0,0.0,10201333.0,0.0,2283067.0,0.0,9733211.0,AZTR,0.0,8044262.0,0.0,8894.0,0.0,8488729.0
94733.0,96325.0,40859.0,88600.0,4929.0,18274.0,12283.0,62019.0,AZYO,45028.0,47395.0,0.0,72321.0,311.0,18446.0
0.0,24281.0,0.0,61300.0,,,0.0,39000.0,BACA,0.0,25000.0,0.0,251022300.0,,
0.0,488198.0,9896891.0,33463054.0,5348911.0,23934471.0,5239027.0,23946973.0,BANL,-1054777.0,4506274.0,0.0,9516081.0,10130448.0,33255901.0
1797531.0,3814665.0,2320356.0,79758226.0,-15804934.0,38762080.0,-16018183.0,41873952.0,BAOS,3981474.0,5233232.0,0.0,69100745.0,942855.0,77646714.0
444897.0,482307.0,161192.0,278380.0,0.0,72860.0,0.0,103708.0,BASE,47.0,37344.0,0.0,208906.0,0.0,103542.0
0.0,24105.0,0.0,314595000.0,,,0.0,10930000.0,BBAI,,,0.0,314585000.0,,
,,97844.0,98044.0,-24027.0,8550.0,-78717.0,8862.0,BBIO,17412.0,91995.0,,,-348092.0,97131.0
8287614.0,63429544.0,6684810.0,6715637.0,13113863.0,13692310.0,2721946.0,14620393.0,BBLG,6691492.0,6715637.0,0.0,6715637.0,,
8287614.0,63429544.0,6684810.0,6715637.0,13113863.0,13692310.0,2721946.0,14620393.0,BBLG,6691492.0,6715637.0,0.0,6715637.0,,
8287614.0,63429544.0,6684810.0,6715637.0,13113863.0,13692310.0,2721946.0,14620393.0,BBLGW,6691492.0,6715637.0,0.0,6715637.0,,
-5174117.0,84020231.0,-10634710.0,242587.0,0.0,4329033.0,-11598755.0,190455.0,BBLN,63588.0,357222.0,0.0,378517.0,0.0,10403141.0
172269.0,271045.0,171288.0,234061.0,-9043.0,26718.0,20264.0,65347.0,BCAB,172390.0,229147.0,0.0,197208.0,-53028.0,4507.0
0.0,5001641.0,0.0,51024146.0,0.0,73106.0,0.0,73106.0,BCAC,0.0,978.0,0.0,51024146.0,0.0,978.0
,,6923476.0,49553665.0,198412.0,458263.0,142156.0,632509.0,BCAN,-632479.0,2392871.0,0.0,49903208.0,-2853050.0,2894002.0
3550.0,7800.0,263621.0,497603.0,8811.0,23896.0,8507.0,23981.0,BCAX,262234.0,492674.0,,,0.0,231073.0
0.0,483125.0,30246.0,1061716.0,,,,,BCC,40183.0,264601.0,0.0,581481.0,26313.0,755456.0
0.0,168063.0,,,,,0.0,3975.0,BCDAW,,,0.0,7166.0,,
326153.0,328282.0,186818.0,222930.0,1989.0,4733.0,1937.0,5253.0,BCEL,106262.0,114504.0,0.0,218242.0,85243.0,117225.0
0.0,153486.0,69545.0,87688.0,0.0,25050.0,31787.0,32072.0,BCOV,8862.0,14492.0,,,0.0,35254.0
0.0,24100.0,0.0,322945.0,0.0,302945.0,0.0,302945.0,BCSAU,0.0,25000.0,,,0.0,25000.0
,,0.0,641684.0,30194.0,4899928.0,0.0,5092172.0,BCTX,29431827.0,29624743.0,0.0,25127344.0,0.0,321208.0
,,0.0,641684.0,30194.0,4899928.0,0.0,5092172.0,BCTXW,29431827.0,29624743.0,0.0,25127344.0,0.0,321208.0
,,0.0,30413558.0,0.0,4330633.0,,,BCTXZ,0.0,25872013.0,0.0,25352913.0,0.0,28196958.0
186014.0,186852.0,56850.0,130851.0,522.0,9451.0,-1575.0,29255.0,BCYC,49041.0,112421.0,0.0,109965.0,0.0,76769.0
290283.0,292607.0,66805.0,108438.0,22447.0,45047.0,21750.0,97963.0,BDSX,0.0,1206.0,0.0,66296.0,0.0,12700.0
1979269.0,2087916.0,227108.0,1431155.0,10191.0,271284.0,237339.0,1700498.0,BE,0.0,178546.0,0.0,666880.0,27896.0,419981.0
163959.0,465466.0,252859.0,332952.0,0.0,19909.0,-41432.0,2400.0,BEAM,,,0.0,290786.0,0.0,114779.0
226104.0,256747.0,433505.0,1347262.0,203437.0,1080271.0,213430.0,1145609.0,BEDU,0.0,6899.0,,,125000.0,689081.0
,,0.0,11383433.0,,,,,BEEM,0.0,8140265.0,,,,
59031332.0,61565221.0,-51677948.0,15587364.0,-15544611.0,12253064.0,-23385927.0,12343793.0,BEKE,13875452.0,22991101.0,,,-36929186.0,14983300.0
0.0,5000509.0,0.0,116100.0,0.0,90878.0,0.0,90878.0,BENE,,,0.0,102255222.0,,
0.0,5000509.0,0.0,116100.0,0.0,90878.0,0.0,90878.0,BENEU,,,0.0,102255222.0,,
0.0,5000509.0,0.0,116100.0,0.0,90878.0,0.0,90878.0,BENEW,,,0.0,102255222.0,,
,,1199.0,5114.0,-974633.0,673.0,1668.0,5586.0,BERY,23.0,38.0,0.0,4106.0,-241609.0,1225.0
9647890.0,10235079.0,7468978.0,7478992.0,0.0,1019121.0,1459595.0,2478716.0,BFRG,7445838.0,7455852.0,0.0,6411352.0,0.0,10014.0
15365.0,62351.0,-3585.0,32857.0,-7711.0,4031.0,-39869.0,19062.0,BFRI,-4250.0,3052.0,0.0,14002.0,-10738.0,12730.0
15365.0,62351.0,-3585.0,32857.0,-7711.0,4031.0,-39869.0,19062.0,BFRIW,-4250.0,3052.0,0.0,14002.0,-10738.0,12730.0
,,2678400.0,12252790.0,0.0,2328755.0,-319462.0,2075149.0,BGLC,,,,,0.0,7149855.0
0.0,24425.0,191777.0,321277.0,0.0,206825.0,219352.0,326825.0,BHACU,0.0,25000.0,0.0,208379425.0,0.0,32000.0
2623382.0,2636704.0,0.0,3168771.0,34618.0,161386.0,442091.0,593859.0,BHG,0.0,1659418.0,0.0,2137215.0,-14981.0,107211.0
,,91545.0,171545.0,102033.0,164106.0,93779.0,155852.0,BHSE,,,,,,
44025141.0,74171869.0,-823299.0,5942277.0,-785884.0,1979058.0,241339.0,4656281.0,BHSEU,-72726.0,2106832.0,,,96422.0,2275980.0
,,0.0,311941.0,,,0.0,28780.0,BHVN,0.0,285035.0,0.0,294582.0,,
505290.0,522534.0,244291.0,300355.0,18563.0,52477.0,0.0,89613.0,BIGC,235904.0,243699.0,0.0,245246.0,181249.0,212920.0
751910.0,760524.0,990890.0,2020173.0,455469.0,1386047.0,459850.0,1399890.0,BILL,206184.0,228585.0,0.0,1233040.0,751994.0,1770703.0
0.0,174292781.0,-13321187.0,7578326.0,0.0,4393552.0,0.0,6919665.0,BIOC,-14685374.0,4609332.0,,,0.0,5771995.0
0.0,24425.0,0.0,189861.0,0.0,169861.0,,,BIOSU,0.0,25000.0,,,0.0,25000.0
452497.0,509819.0,305224.0,459807.0,2767.0,54411.0,12178.0,73577.0,BIRD,244498.0,318810.0,0.0,398315.0,65332.0,199897.0
723393.0,731324.0,-307531.0,3220856.0,120639.0,1320980.0,,,BJ,-8062.0,31305.0,0.0,1673816.0,44647.0,1309042.0
0.0,23699086.0,22190135.0,23106653.0,0.0,1845390.0,1868203.0,3249029.0,BJDX,22553446.0,22649457.0,0.0,22470739.0,1674650.0,2732844.0
,,63096.0,117317.0,-1053.0,6768.0,,,BKEPP,0.0,1169.0,,,628.0,4428.0
438496.0,1472640.0,1679804.0,2702573.0,184374.0,596633.0,690112.0,1506649.0,BKV,0.0,153128.0,0.0,1818630.0,7983.0,320140.0
,,66325456.0,66330642.0,0.0,13613853.0,11204056.0,14371705.0,BLCM,61930319.0,61931951.0,0.0,214013.0,51295748.0,63462942.0
0.0,1842924492.0,430158808.0,463629441.0,83211282.0,124518674.0,83601922.0,124909314.0,BLCT,-5240597.0,720560.0,,,394840553.0,426139236.0
0.0,24310.0,241088995.0,241247791.0,550586.0,690586.0,0.0,690586.0,BLEU,,,,,0.0,18796.0
0.0,24310.0,241088995.0,241247791.0,550586.0,690586.0,0.0,690586.0,BLEUR,,,,,0.0,18796.0
0.0,24310.0,241088995.0,241247791.0,550586.0,690586.0,0.0,690586.0,BLEUW,,,,,0.0,18796.0
,,-3546588.0,1624482.0,,,-21420692.0,507629.0,BLIV,-27639.0,197709.0,,,,
0.0,874753.0,0.0,3353936.0,,,,,BLMN,,,0.0,1920277.0,0.0,525983.0
51396632.0,115474814.0,-10201.0,1900680.0,45934145.0,67732685.0,66362304.0,67790946.0,BLNKW,3164.0,9062.0,,,-79776.0,533893.0
0.0,5000400.0,0.0,32660.0,,,0.0,8660.0,BLTS,,,0.0,201024000.0,,
0.0,5000400.0,0.0,32660.0,,,0.0,8660.0,BLTSU,,,0.0,201024000.0,,
0.0,5000400.0,0.0,32660.0,,,0.0,8660.0,BLTSW,,,0.0,201024000.0,,
0.0,229102.0,0.0,228389.0,0.0,29699.0,0.0,79214.0,BLUE,0.0,222766.0,0.0,149431.0,0.0,135089.0
108439.0,114123.0,112806.0,151432.0,8130.0,36374.0,20089.0,58525.0,BLZE,93808.0,100786.0,0.0,91743.0,150.0,9232.0
,,0.0,210298.0,,,0.0,180616.0,BMBL,0.0,57449.0,,,,
21134878.0,32318681.0,15447870.0,23650676.0,1572328.0,3130885.0,2702086.0,4647527.0,BMNR,16362404.0,16632951.0,0.0,37266101.0,16419093.0,17298553.0
0.0,30209.0,0.0,6921.0,0.0,1413.0,,,BMR,0.0,7200.0,0.0,4367.0,0.0,7388.0
0.0,213257.0,109213.0,124847.0,15635.0,38239.0,96167.0,98705.0,BNFT,69938.0,85794.0,0.0,26745.0,7614.0,34622.0
0.0,4982525.0,0.0,1165588.0,,,0.0,1152429.0,BNIXW,0.0,1018193.0,0.0,61191662.0,,
634331.0,2530266.0,270108.0,4187966.0,0.0,382560.0,-89537774.0,2267408.0,BNL,0.0,30981.0,0.0,3983399.0,0.0,1128096.0
0.0,24353.0,365750.0,405750.0,365750.0,390750.0,0.0,390750.0,BNNR,,,0.0,154165000.0,,
0.0,24353.0,365750.0,405750.0,365750.0,390750.0,0.0,390750.0,BNNRU,,,0.0,154165000.0,,
,,0.0,65310.0,0.0,3356.0,0.0,8397.0,BNOX,0.0,39563.0,0.0,62910.0,0.0,41810.0
,,5960.0,18343.0,1504.0,4156.0,-290.0,9429.0,BNRG,4654.0,10789.0,0.0,13461.0,552.0,9137.0
,,0.0,903708.0,,,0.0,337879.0,BNTX,0.0,656448.0,,,,
0.0,5000341.0,0.0,33050.0,0.0,8993.0,,,BOAS,0.0,25050.0,0.0,201074057.0,,
10739414.0,15779570.0,5641817.0,25202229.0,832619.0,11696969.0,1882154.0,14179220.0,BON,-240665.0,53106.0,0.0,26043573.0,2260782.0,10840214.0
49416.0,126959.0,92754.0,317036.0,49836.0,107956.0,32300.0,178958.0,BOOT,2408.0,3598.0,0.0,219765.0,61900.0,137474.0
0.0,178543.0,0.0,1027859.0,,,0.0,835782.0,BOW,62254.0,180324.0,,,,
751194.0,761323.0,275699.0,471491.0,64979.0,122159.0,97657.0,195206.0,BOX,195195.0,322820.0,0.0,317491.0,4469.0,166448.0
5484061.0,32763992.0,-1999675.0,19267512.0,3492411.0,16055242.0,6640692.0,19939820.0,BOXL,0.0,1038368.0,,,-1027388.0,8937270.0
342846.0,367271.0,0.0,101635.0,0.0,167274.0,,,BPAC,,,,,,
0.0,251736.0,0.0,198686.0,0.0,6764.0,,,BPMC,0.0,196001.0,0.0,176893.0,0.0,48274.0
,,38727.0,58384.0,2086.0,21744.0,8083.0,21148.0,BPTS,36513.0,50919.0,0.0,45021.0,-3599.0,15757.0
0.0,24997.0,163427.0,259710.0,0.0,234710.0,163427.0,234710.0,BRAC,0.0,20025.0,0.0,101675000.0,,
,,-18.699999999999932,583.2,-37.60000000000001,94.3,448.2999999999999,1355.0,BRBR,3.1000000000000005,10.9,0.0,491.0,-2.3000000000000114,218.2
,,,,,,,,BREA,0.0,7612579.0,0.0,6919219.0,,
0.0,5000932.0,0.0,151023552.0,,,0.0,4779450.0,BRIVW,0.0,25000.0,0.0,151023552.0,,
0.0,24051.0,141501.0,191101.0,141501.0,166601.0,,,BRKH,,,0.0,254924500.0,,
,,0.0,210029.0,37518.0,243211.0,,,BRLI,,,,,,
,,0.0,210029.0,37518.0,243211.0,,,BRLIR,,,,,,
,,0.0,210029.0,37518.0,243211.0,,,BRLIW,,,,,,
0.0,5664.0,7386.0,92602.0,21121.0,59829.0,14914.0,119198.0,BRLT,0.0,0.01,0.0,127323.0,3315.0,86287.0
1881.0,1211001.0,794894.0,1190326.0,,,-613.0,12428.0,BRMK,0.0,238214.0,,,,
1881.0,1211001.0,794894.0,1190326.0,,,-613.0,12428.0,BRMK,0.0,238214.0,,,,
0.0,370766.0,183364.0,443023.0,27272.0,87140.0,228837.0,412506.0,BROS,18936.0,50576.0,0.0,228906.0,0.0,63072.0
0.0,228513.0,,,,,,,BRP,0.0,52878.0,0.0,432803.0,,
,,254503.0,1050166.0,,,4282657.0,4993364.0,BRSH,,,,,,
-4608.0,540737.0,3036.0,2655086.0,-791431.0,177722.0,,,BRY,0.0,30483.0,0.0,1307000.0,57415.0,155419.0
612296.0,631876.0,428679.0,581749.0,49360.0,113625.0,50133.0,115850.0,BRZE,35087.0,41827.0,0.0,464370.0,1262.0,128236.0
0.0,24569.0,80693.0,175408.0,87031.0,163561.0,,,BSAQ,,,,,,
,,0.0,294189847.0,,,144684052.0,244353369.0,BSBR,-1120378.0,3218899.0,,,,
0.0,24857.0,0.0,87000.0,0.0,64759.0,,,BSGAU,,,,,,
0.0,5003956.0,0.0,25000.0,0.0,5000.0,0.0,5000.0,BSKYU,,,0.0,301020000.0,,
0.0,6986669.0,0.0,703594176.0,,,0.0,634418408.0,BSVN,,,,,,
281632.0,690299.0,95898.0,1090497.0,29846.0,422259.0,423344.0,1083324.0,BSY,0.0,2523.0,0.0,596756.0,-14648.0,338910.0
0.0,59602.0,0.0,57504.0,0.0,2337.0,0.0,2337.0,BTAI,0.0,57036.0,0.0,55167.0,0.0,890.0
,,55248.0,109578.0,5080.0,22393.0,169260.0,219465.0,BTMDW,50695.0,77461.0,,,53726.0,100811.0
150546.0,344696.0,-1165.0,52367.0,22039.0,55065.0,35310.0,85347.0,BTTR,38337.0,40698.0,0.0,80842.0,2297.0,19876.0
0.0,5000786.0,0.0,50474000.0,0.0,26000.0,,,BTTX,,,0.0,50474000.0,,
0.0,23418.0,0.0,300527.0,0.0,280527.0,0.0,280527.0,BTWN,,,,,,
0.0,23418.0,0.0,300527.0,0.0,280527.0,0.0,280527.0,BTWNW,,,,,,
,,0.0,3047412.0,73103.0,158152.0,54314.0,701067.0,BULL,0.0,6940.0,0.0,3529424.0,0.0,2912378.0
0.0,1346259.0,87724.0,2621092.0,163761.0,903816.0,,,BURL,17526.0,43336.0,0.0,1277.7,136866.0,1016520.0
5833.0,897187.0,-30131.0,2860507.0,82027.0,390757.0,-29539.0,2155893.0,BV,9476.0,9548.0,0.0,2352.3,30160.0,519480.0
0.0,177431.0,0.0,557715.0,248.0,111734.0,27003.0,333938.0,BVS,0.0,151180.0,0.0,445780.0,-78438.0,193141.0
,,-6308.0,74717.0,-65027.0,5244.0,,,BVXV,20023.0,29444.0,0.0,28256.0,-5941.0,30157.0
0.0,24770.0,0.0,270209.0,0.0,265042.0,,,BWAQ,,,,,,
0.0,24770.0,0.0,270209.0,0.0,265042.0,,,BWAQU,,,,,,
0.0,24770.0,0.0,270209.0,0.0,265042.0,,,BWAQW,,,,,,
,,20806.0,47836.0,,,2341.0,16650.0,BWAY,8963.0,8968.0,0.0,33269.0,,
47764.0,113541.0,809987.0,1616612.0,,,334422.0,1479450.0,BWB,5422.0,23725.0,0.0,225950.0,,
47764.0,113541.0,809987.0,1616612.0,,,334422.0,1479450.0,BWBBP,5422.0,23725.0,0.0,225950.0,,
0.0,24334.0,201263000.0,201430000.0,0.0,147000.0,0.0,18060000.0,BWCAU,,,,,,
0.0,426842.0,0.0,351985.0,0.0,25167.0,,,BYND,-240267.0,35400.0,0.0,328332.0,0.0,102826.0
0.0,24425.0,484428.0,628178.0,514574.0,659774.0,,,BYNOU,0.0,5.0,0.0,154558404.0,,
58522926.0,58581507.0,21194904.0,21216120.0,11852386.0,11864250.0,12794268.0,12807075.0,BYRN,3171899.0,3175074.0,,,16589387.0,16605993.0
58522926.0,58581507.0,21194904.0,21216120.0,11852386.0,11864250.0,12794268.0,12807075.0,BYRN,3171899.0,3175074.0,,,16589387.0,16605993.0
104113.0,133232.0,8520.0,19490.0,2153.0,3465.0,9255.0,10567.0,BYSI,53112.0,63933.0,0.0,62629.0,8359.0,19295.0
1049420.0,3014089.0,-1677303.0,5305272.0,-985160.0,10882739.0,9696669.0,33271809.0,BYTS,-2897663.0,226750.0,,,-1522450.0,4171127.0
1049420.0,3014089.0,-1677303.0,5305272.0,-985160.0,10882739.0,9696669.0,33271809.0,BYTSU,-2897663.0,226750.0,,,-1522450.0,4171127.0
0.0,24137.0,0.0,53684.0,0.0,45000.0,0.0,45000.0,BYTSW,,,,,0.0,8684.0
,,0.0,139592.0,,,0.0,124614.0,BZFD,,,0.0,251039978.0,,
-22747.0,1512918.0,1381615.0,1846794.0,-54212.0,600490.0,455986.0,600490.0,BZUN,7354.0,12623.0,,,-91727.0,1690973.0
,,0.0,97490.0,,,,,CADL,,,,,,
142525.0,151719.0,112295.0,115355.0,5210.0,6119.0,5507.0,6416.0,CALA,110245.0,112450.0,0.0,111939.0,26975.0,29247.0
534424.0,577921.0,97825.0,287280.0,17411.0,76713.0,,,CALX,-12254.0,2372.0,0.0,206629.0,54007.0,154712.0
623434.0,1047076.0,193397.0,1596091.0,-493105.0,668611.0,-475370.0,686346.0,CAN,73712.0,332652.0,,,76796.0,1445224.0
4205601399.0,4210213280.0,4631063816.0,5345920356.0,230556965.0,517431169.0,218838404.0,722607760.0,CANG,3508837513.0,3553826728.0,0.0,4934544.0,4138579818.0,4440633009.0
0.0,156817.0,0.0,60647081.0,0.0,75519.0,0.0,2100000.0,CAPN,,,,,0.0,172600.0
1280.0,3714.0,22550.0,100331.0,12657.0,29050.0,15071.0,35605.0,CARG,-31887.0,29476.0,,,16363.0,85507.0
4301472.0,27050741.0,,,,,,,CBNK,1228517.0,1551594.0,0.0,118653.0,,
354592.0,357184.0,,,381224.0,472152.0,382752.0,497231.0,CBOE,158074.0,439497.0,0.0,357400.0,134283.0,495508.0
112080987.0,278501143.0,2557578470.0,2951522403.0,,,2554159526.0,2593884809.0,CBTX,1279609.0,53000463.0,0.0,459908.0,,
0.0,24569.0,300600.0,363600.0,,,300600.0,341100.0,CCAIU,0.0,25000.0,0.0,151022500.0,,
,,25209.0,830962.0,,,23993.0,764035.0,CCB,,,,,,
0.0,23275.0,0.0,175000.0,0.0,155000.0,0.0,155000.0,CCCS,,,,,,
84004.0,346986.0,-142155.0,170484.0,,,-38453.0,5484.0,CCS,0.0,185134.0,0.0,460968.0,,
,,297500.0,375000.0,297500.0,351000.0,,,CCV,,,0.0,450024000.0,,
353325.0,354388.0,122055.0,238017.0,-14637.0,19755.0,-60377.0,94011.0,CDAK,129326.0,177665.0,0.0,108947.0,0.0,94118.0
0.0,24425.0,0.0,90000.0,0.0,71944.0,,,CDAQ,,,,,,
637.5000000000002,2184.3,658.8999999999996,6984.9,393.5,4272.5,710.0,6030.1,CDAY,,,0.0,2211.0,377.3999999999997,4322.4
6728981.0,6738391.0,2111534.0,2121410.0,4080198.0,4086635.0,5940.0,27817.0,CDNA,1916101.0,1921931.0,0.0,41168.0,1992377.0,1999983.0
17372.0,144978.0,9202.0,320998.0,1278.0,75899.0,-49375.0,225053.0,CDRE,-23980.0,9877.0,,,-16324.0,143657.0
144940.0,144952.0,134695.0,134896.0,3097.0,3213.0,1648.0,3247.0,CDTX,133157.0,133342.0,0.0,131649.0,22815.0,23013.0
,,,,,,,,CDW,157.2,350.2,,,,
20763404.0,46872913.0,95690.0,4908956.0,0.0,5903689.0,0.0,6146964.0,CEAD,0.0,2284881.0,0.0,19553730.0,270304.0,3953597.0
20763404.0,46872913.0,95690.0,4908956.0,0.0,5903689.0,0.0,6146964.0,CEAD,0.0,2284881.0,0.0,19553730.0,270304.0,3953597.0
1486531.0,15423110.0,26214259.0,31514284.0,493350.0,776954.0,0.0,283604.0,CELC,25969892.0,31037132.0,0.0,31014.0,5509570.0,11421635.0
0.0,5000470.0,,,,,,,CELUW,,,0.0,251273781.0,,
788073.0,1110188.0,615573.0,736379.0,19275.0,34151.0,25085.0,68068.0,CERE,592011.0,671562.0,0.0,668311.0,262734.0,349811.0
0.0,884528.0,0.0,1269400.0,,,0.0,447268.0,CERT,0.0,271382.0,0.0,1269400.0,,
,,,,,,,,CETX,,,,,,
,,,,,,,,CETXP,,,,,,
9254970.0,19136172.0,3840663.0,7964334.0,-1987648.0,7798161.0,-3564082.0,7798161.0,CETY,-239113.0,175772.0,,,2341448.0,3797475.0
51883.0,506395.0,3977709.0,4473182.0,,,3611742.0,3616879.0,CFB,0.0,37439.0,,,,
0.0,18589.0,625.0,130279.0,,,1189.0,107450.0,CFG,,,0.0,35838.0,,
4975532.0,4999238.0,0.0,25000.0,,,0.0,505.0,CFIV,0.0,25000.0,0.0,450274495.0,,
4975532.0,4999238.0,0.0,25000.0,,,0.0,505.0,CFIVU,0.0,25000.0,0.0,450274495.0,,
4975532.0,4999238.0,0.0,25000.0,,,0.0,505.0,CFIVW,0.0,25000.0,0.0,450274495.0,,
1443312.0,1488574.0,1092396.0,1298716.0,78850.0,193799.0,143107.0,274408.0,CFLT,-7308.0,36789.0,0.0,1025648.0,244629.0,427694.0
150114.0,441332.0,123027.0,182403.0,-2611.0,10832.0,6520.0,21451.0,CFMS,104903.0,144637.0,0.0,158479.0,-11852.0,55868.0
506571.0,506785.0,416884.0,451524.0,6408.0,7732.0,6418.0,7806.0,CGEM,15924.0,24164.0,0.0,443718.0,65872.0,100091.0
0.0,914411.0,0.0,743937.0,,,,,CGON,,,0.0,728236.0,,
-2812972.0,0.0,1585491.0,12974064.0,4711.0,2191297.0,51764.0,2240780.0,CGTL,,,-2814222.0,10733283.0,1234230.0,12052663.0
0.0,112723759.0,0.0,111023296.0,,,,,CHCT,0.0,2000.0,,,,
0.0,24712.0,390103.0,448436.0,395861.0,435911.0,,,CHEAU,,,,,,
0.0,24712.0,390103.0,448436.0,395861.0,435911.0,,,CHEAW,,,,,,
,,16735.0,82672.0,19442.0,47672.0,70881.0,131484.0,CHEF,1103.0,1978.0,0.0,55609.0,9169.0,59878.0
0.0,478690.0,338393.0,371885.0,30214.0,70462.0,9284.0,75293.0,CHGG,-13577.0,21030.0,0.0,259295.0,-12843.0,31172.0
,,0.0,1000.0,,,,,CHK,0.0,1000.0,,,,
,,0.0,1000.0,,,,,CHKEL,0.0,1000.0,,,,
,,0.0,1000.0,,,,,CHKEW,0.0,1000.0,,,,
,,0.0,1000.0,,,,,CHKEZ,0.0,1000.0,,,,
,,0.0,1000.0,,,,,CHKR,0.0,1000.0,,,,
629256.0,1884752.0,6200313.7,6204138.0,648946.0,889783.0,,,CHNG,-1336.0,6717.0,0.0,4885153.0,979937.0,980463.0
0.0,80880.0,188817.0,377651.0,18892.0,100343.0,200211.0,367699.0,CHRA,-22981.0,9283.0,0.0,316116.0,23106.0,116904.0
0.0,80880.0,188817.0,377651.0,18892.0,100343.0,200211.0,367699.0,CHRB,-22981.0,9283.0,0.0,316116.0,23106.0,116904.0
241663.0,242116.0,171804.0,198337.0,33310.0,44563.0,90266.0,107607.0,CHRS,25006.0,39554.0,0.0,92319.0,89909.0,114708.0
11274817.0,12144217.0,1718852.0,26714946.0,0.0,12314911.0,1757297.0,23918432.0,CHSN,7573045.0,11671591.0,0.0,14074721.0,3086982.0,13083084.0
,,73826.0,121586.0,5062.0,13459.0,-10919.0,36755.0,CHUY,2807.0,3561.0,0.0,89825.0,701.0,9959.0
0.0,24684.0,150787.0,200787.0,161660.0,191660.0,161660.0,191660.0,CHWAU,0.0,20110.0,,,0.0,20110.0
7068659.0,7073641.0,718282.0,911961.0,-407099.0,189669.0,-274951.0,189669.0,CIIT,346576.0,413129.0,0.0,6649095.0,598079.0,910305.0
0.0,52156874.0,0.0,9082329.0,0.0,5066797.0,0.0,6003113.0,CING,0.0,1915415.0,,,0.0,5556952.0
0.0,52156874.0,0.0,9082329.0,0.0,5066797.0,0.0,6003113.0,CINGW,0.0,1915415.0,,,0.0,5556952.0
89162082.0,89163072.0,258236259.0,306501251.0,,,173562482.0,210274479.0,CIO,36302059.0,36538463.0,0.0,286431077.0,,
21911593.0,34518667.0,16249087.0,28895952.0,974606.0,4838200.0,484070.0,5389472.0,CISO,473033.0,662176.0,,,0.0,6346008.0
0.0,24425.0,0.0,60000.0,0.0,36500.0,,,CITEU,,,,,,
,,626805614.0,626902658.0,,,-48562250.0,257585116.0,CIVI,19915.0,24003.0,0.0,525267.0,,
5218534.0,5243103.0,128165.0,153165.0,,,128165.0,129165.0,CLAQR,,,0.0,153024000.0,,
0.0,5000158.0,0.0,92600.0,0.0,68430.0,,,CLAS,0.0,50100.0,0.0,225974170.0,,
0.0,24569.0,0.0,116687.0,,,0.0,92687.0,CLBR,,,0.0,151034000.0,,
512818.0,897405.0,,,-534466.0,896218.0,-358583.0,1242646.0,CLIK,-16402.0,221047.0,0.0,9175869.0,256511.0,1362716.0
0.0,24233.0,0.0,737180.0,,,0.0,7589726.0,CLINU,0.0,33912.0,0.0,202519374.0,0.0,34101.0
,,,,,,,,CLPS,,,,,,
0.0,24784.0,0.0,83343.0,0.0,63073.0,,,CLRCR,,,,,0.0,83343.0
0.0,24784.0,0.0,83343.0,0.0,63073.0,,,CLRCW,,,,,0.0,83343.0
133212.0,135721.0,80712.0,91011.0,504.0,2928.0,8156.0,10833.0,CLSD,61847.0,70116.0,0.0,87667.0,49331.0,57654.0
51478.0,93164.0,,,1183.0,4048.0,1167.0,4671.0,CLXT,0.0,54353.0,0.0,61767.0,,
0.0,24425.0,336016.0,410836.0,336016.0,396442.0,,,CMCAU,,,,,,
1684815.0,1713617.0,782859.0,909593.0,111906.0,263968.0,195203.0,315525.0,CMCM,481799.0,530536.0,0.0,1801883.0,15493.0,126296.0
,,0.0,7580.0,,,,,CMND,0.0,6291.0,0.0,5340.0,,
0.0,258870.0,101122.0,126554.0,1236.0,8050.0,-236.0,15510.0,CMRX,101831.0,115438.0,0.0,123747.0,101346.0,126170.0
312738.0,2730113.0,465342.0,7013463.0,,,354843.0,4330157.0,CMTG,92513.0,427512.0,0.0,7000391.0,,
0.0,189043.0,0.0,123989.0,0.0,15851.0,0.0,43133.0,CNCE,0.0,3107.0,0.0,90993.0,0.0,44135.0
0.0,24137.0,214217.0,256717.0,214217.0,232190.0,,,CNDB,8.0,25008.0,0.0,307924527.0,,
0.0,7890199.0,7220912.0,31442963.0,7143610.0,7703610.0,2098483.0,8324921.0,CNEY,0.0,1570035.0,0.0,45038591.0,0.0,14700885.0
179888953.0,588884331.0,12683438716.0,20221693397.0,,,13736719476.0,17932038126.0,CNF,2327176887.0,2462198955.0,,,,
0.0,5742807.0,-14745065.0,163738.0,,,-8164478.0,113460.0,CNFR,693.0,19181.0,0.0,89219.0,,
