additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent,technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,citigroup,citi,morgan stanley,ubs,barclays,volume,day,close,diff,price_public_total,public_price_per_share_x,raymond james,piper jaffray,wells fargo,merrill lynch,rbc capital,morgan stanley.1,merrill lynch.1,eli lilly,credit suisse,stifel,jefferies,hill road,robert w. baird,william blair,goldman sachs,deutsche bank,davis polk,william blair.1,goldman sachs.1,public_price_per_share_y,url,ipo_date,document_length
0.0,24367.0,0.0,164899.0,0.0,140574.0,,,RCLFU,,,0.0,221024325.0,,,49,15,0,2,2,0,17,7,3,5,0,0,0,0,2,2,2,0,3,0,0,4,0,0,0,3,2,0,0,2,0,8,0,1,2,,,,1.0,,900,2021-02-12 19:00:00.000 -0500,10.39,0.01,220000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1833498/000121390021009628/f424b42021_rosecliffacq1.htm,2021-02-12,2915398
37146609.0,60547017.0,-772818.0,5707797.0,8768834.0,25460088.0,8718383.0,25550442.0,RCRT,11206103.0,11512355.0,,,61595.0,1313936.0,121,93,33,8,7,15,278,31,81,0,0,2,0,0,1,12,6,0,3,3,30,10,0,0,0,0,2,0,0,0,0,0,3,2,0,,,,1.0,,545252,2021-06-30 20:00:00.000 -0400,4.8,0.15,12000000.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1462223/000165495421007525/rcrt_424b4.htm,2021-06-30,3538411
37146609.0,60547017.0,-772818.0,5707797.0,8768834.0,25460088.0,8718383.0,25550442.0,RCRTW,11206103.0,11512355.0,,,61595.0,1313936.0,121,93,33,8,7,15,278,31,81,0,0,2,0,0,1,12,6,0,3,3,30,10,0,0,0,0,2,0,0,0,0,0,3,2,0,,,,1.0,,111752,2021-06-30 20:00:00.000 -0400,1.5,0.1199,12000000.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1462223/000165495421007525/rcrt_424b4.htm,2021-06-30,3538411
335056.0,335240.0,188884.0,298586.0,7180.0,12726.0,26376.0,36618.0,RCUS,33266.0,98426.0,0.0,261968.0,77178.0,176869.0,35,1,0,0,0,0,1,0,190,1,0,1,0,0,1,5,2,0,0,0,0,65,0,66,34,511,1,0,0,0,0,1,0,0,0,1.0,1.0,,1.0,,732502,2018-03-15 20:00:00.000 -0400,17.6,0.3,120000000.0,15.0,,,,,,,,,,,,,,,1.0,,,,,15.0,https://www.sec.gov/Archives/edgar/data/1724521/000119312518084508/d317356d424b4.htm,2018-03-15,1756961
0.0,5002372.0,0.0,82500.0,,,0.0,60266.0,RDBXW,,,0.0,127022234.0,,,0,0,0,0,2,0,0,1,10,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,3,0,0,6,0,1,0,0,0,,,,1.0,,11521502,2021-10-25 20:00:00.000 -0400,2.1501,-1.3499,125000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1820201/000110465920131039/tm2037351-1_424b4.htm,2021-10-25,1307426
98432812.0,222975521.0,0.0,136924409.0,,,0.0,8233775.0,REFI,8641907.0,8741907.0,0.0,227190633.0,,,4,2,0,0,0,0,2,2,52,4,0,0,0,0,3,5,3,0,0,0,0,0,0,2,37,1,3,0,0,0,0,326,3,1,0,,,,1.0,,479783,2021-12-08 19:00:00.000 -0500,15.93,-0.22,100000000.0,16.0,,,,,,,,,,,,,,,,,,,,16.0,https://www.sec.gov/Archives/edgar/data/1867949/000121390021064272/f424b41221_chicagoatl.htm,2021-12-08,5153059
0.0,328837.0,150094.0,519737.0,7497.0,69723.0,82703.0,294794.0,REGI,0.0,8404.0,0.0,451641.0,76782.0,135427.0,36,1,0,0,16,0,13,0,48,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,209,276,3,3,0,0,14,19,3,,,,1.0,,440059,2012-01-19 19:00:00.000 -0500,9.5,-0.61,3188598.0,9.3,,8.0,,,,,,,,1.0,,,,,,,,,,9.3,https://www.sec.gov/Archives/edgar/data/1463258/000119312512018499/d200494d424b4.htm,2012-01-19,4140484
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELI,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,1114108,2021-02-09 19:00:00.000 -0500,6.49,0.54,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003219/form424b4.htm,2021-02-09,3950486
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELI,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,1114108,2021-02-09 19:00:00.000 -0500,6.49,0.54,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003223/form424b4.htm,2021-02-09,3950486
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELI,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,1114108,2021-02-09 19:00:00.000 -0500,6.49,0.54,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003219/form424b4.htm,2021-02-09,3950486
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELI,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,1114108,2021-02-09 19:00:00.000 -0500,6.49,0.54,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003223/form424b4.htm,2021-02-09,3950486
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003264/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003263/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003219/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003223/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003264/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003263/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003219/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003223/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003264/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003263/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003219/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003223/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003264/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003263/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003219/form424b4.htm,2021-02-09,3951329
20845187.0,25527232.0,17051069.0,18293223.0,6417880.0,6551441.0,17886507.0,18070233.0,RELIW,1708524.0,1850037.0,0.0,16740577.0,-636812.0,603013.0,19,27,1,0,3,0,11,9,36,3,0,2,0,0,6,0,3,0,1,0,1,3,0,0,6,0,0,0,0,0,0,5,2,5,0,,,,1.0,,72977,2021-02-09 19:00:00.000 -0500,1.61,0.06,10800000.0,6.0,,,,,,,,,,,,,,,,,,,,6.0,https://www.sec.gov/Archives/edgar/data/1812727/000149315221003223/form424b4.htm,2021-02-09,3951329
711977.0,713269.0,349797.0,615856.0,-14084.0,130486.0,-15901.0,134081.0,RELY,295463.0,477817.0,0.0,483006.0,47835.0,296366.0,129,73,5,17,21,1,99,57,223,11,0,3,1,9,34,8,8,5,62,50,4,0,0,0,2,0,4,3,0,0,0,2,0,0,0,1.0,1.0,,1.0,1.0,2387150,2021-09-23 20:00:00.000 -0400,44.08,-3.97,209789440.0,43.0,,,2.0,,,,,,,,,1.0,,1.0,7.0,,1.0,,1.0,43.0,https://www.sec.gov/Archives/edgar/data/1782170/000162828021019130/remitlyglobalinc-424b4.htm,2021-09-23,2826049
0.0,9470.0,252249.0,431371.0,-18879.0,21890.0,-19816.0,21890.0,RENN,7571.0,97947.0,,,359452.0,506861.0,69,66,0,0,0,0,228,2,202,0,0,0,0,0,0,17,13,6,73,0,144,0,1,0,12,0,0,2,0,1,0,1,0,0,1,,1.0,6.0,1.0,,28447472,2011-05-04 20:00:00.000 -0400,16.72,-1.83,743400000.0,14.0,,,,,,1.0,,,1.0,,,2.0,,,,1.0,,,,14.0,https://www.sec.gov/Archives/edgar/data/1509223/000119312511128568/d424b4.htm,2011-05-04,3524177
775.7,829.7,239.20000000000005,515.1,-3.200000000000003,48.5,-290.4,19.3,RENT,72.6,104.0,0.0,418.3,64.1,111.0,105,73,1,1,55,0,98,10,241,7,7,13,0,0,4,143,29,23,31,9,1,0,0,0,3,0,8,0,0,0,0,6,34,15,0,,1.0,5.0,1.0,1.0,1722640,2021-10-27 20:00:00.000 -0400,19.0,-0.3,357000000.0,21.0,,,1.0,,,1.0,,,1.0,,,,,,4.0,,,,1.0,21.0,https://www.sec.gov/Archives/edgar/data/1468327/000119312521308630/d194411d424b4.htm,2021-10-27,2491289
52883.0,62919.0,0.0,125604.0,0.0,60820.0,,,RETA,6579.0,94337.0,,,-29442.0,77259.0,35,2,0,0,0,0,1,0,155,0,0,0,0,0,0,4,3,0,0,0,0,49,0,40,36,404,15,0,0,0,0,0,1,0,0,1.0,1.0,,1.0,,351603,2016-05-26 20:00:00.000 -0400,14.31,1.31,60500000.0,11.0,,4.0,,,,,,,,,,,,,,,,,,11.0,https://www.sec.gov/Archives/edgar/data/1358762/000119312516603939/d84883d424b4.htm,2016-05-26,2137425
15466300.0,39208128.0,15470000.0,80233515.0,-512431.0,28108731.0,0.0,34358331.0,RETO,0.0,1594594.0,0.0,58010169.0,15470000.0,37249905.0,119,23,0,0,0,0,1,0,13,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,3,0,6,5,0,5,0,5,1,21,0,,,,1.0,,268531,2017-11-29 19:00:00.000 -0500,10.1,-0.3,14000000.0,5.0,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1687277/000121390017012799/f424b41117_retoeco.htm,2017-11-29,2563954
5326454.0,5351166.0,103237050.0,103271700.0,0.0,12425.0,16189325.0,16201750.0,REVE,,,0.0,103271700.0,,,50,24,4,0,2,0,21,23,13,2,0,0,0,0,0,4,1,6,8,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,,1.0,,1.0,,390,2021-10-21 20:00:00.000 -0400,9.88,0.03,100000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1853651/000121390021045819/f424b40821_alpineacq.htm,2021-10-21,2351798
5326454.0,5351166.0,103237050.0,103271700.0,0.0,12425.0,16189325.0,16201750.0,REVEU,,,0.0,103271700.0,,,50,24,4,0,2,0,21,23,13,2,0,0,0,0,0,4,1,6,8,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,,1.0,,1.0,,429001,2021-08-31 20:00:00.000 -0400,10.05,0.03,100000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1853651/000121390021045819/f424b40821_alpineacq.htm,2021-08-31,2351798
5326454.0,5351166.0,103237050.0,103271700.0,0.0,12425.0,16189325.0,16201750.0,REVEW,,,0.0,103271700.0,,,50,24,4,0,2,0,21,23,13,2,0,0,0,0,0,4,1,6,8,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,,1.0,,1.0,,51700,2021-10-21 20:00:00.000 -0400,0.45,0.05,100000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1853651/000121390021045819/f424b40821_alpineacq.htm,2021-10-21,2351798
0.0,5004580.0,0.0,320000.0,,,0.0,300000.0,REVHU,,,0.0,504520000.0,,,117,17,2,4,4,0,10,24,41,3,0,0,0,0,0,2,0,0,0,0,14,62,8,7,28,28,8,0,0,0,0,2,0,0,0,,1.0,13.0,1.0,,1100896,2021-03-18 20:00:00.000 -0400,10.07,-0.0799,100.0,0.01,,,,,,1.0,,,,,,,,,,,,,,0.01,https://www.sec.gov/Archives/edgar/data/1841389/000110465921038385/tm214260-10_424b4.htm,2021-03-18,2421846
119065.0,119766.0,42090.0,101793.0,-1879.0,12850.0,-10023.0,41684.0,RGLS,-12093.0,9175.0,0.0,77508.0,-16509.0,38666.0,46,1,0,0,0,0,32,0,66,0,0,0,0,0,0,1,4,0,0,0,0,25,0,35,16,269,0,0,0,0,0,1,0,0,0,,1.0,,1.0,,240102,2012-10-04 20:00:00.000 -0400,4.25,-0.49,45000000.0,9.5,,,,,,,,,,,,,,,,,,,,4.0,https://www.sec.gov/Archives/edgar/data/1505512/000119312512416902/d392345d424b4.htm,2012-10-04,2121317
236816.0,247334.0,211888.0,214398.0,4536.0,9189.0,4536.0,9189.0,RGNX,0.0,277.0,0.0,208227.0,824.0,3031.0,304,2,0,0,0,0,156,0,148,0,0,0,0,0,0,1,10,0,0,0,0,43,2,35,51,381,0,1,0,0,0,0,0,1,0,,1.0,9.0,1.0,,468614,2015-09-17 20:00:00.000 -0400,30.5,-0.2,138600000.0,22.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,22.0,https://www.sec.gov/Archives/edgar/data/1590877/000119312515322464/d938481d424b4.htm,2015-09-17,2354215
0.0,24137.0,0.0,301010309.0,0.0,33000.0,0.0,10500000.0,RGTI,,,,,0.0,10309.0,46,6,0,0,3,1,1,7,56,0,0,5,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,1.0,,567744,2022-03-02 19:00:00.000 -0500,9.0,-0.59,300000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1838359/000119312521067778/d272787d424b4.htm,2022-03-02,1429408
0.0,24137.0,0.0,301010309.0,0.0,33000.0,0.0,10500000.0,RGTIW,,,,,0.0,10309.0,46,6,0,0,3,1,1,7,56,0,0,5,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,1.0,,181306,2022-03-02 19:00:00.000 -0500,1.53,-0.47,300000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1838359/000119312521067778/d272787d424b4.htm,2022-03-02,1429408
23638.0,23940.0,19337.0,21970.0,208.0,819.0,1939.0,2197.0,RIVN,1394.0,3658.0,0.0,20998.0,843.0,3859.0,114,130,0,1,48,0,95,60,216,17,0,5,0,0,11,15,19,8,24,15,0,0,1,1,3,0,61,8,0,54,85,0,41,17,124,,,4.0,1.0,,83720392,2021-11-10 19:00:00.000 -0500,122.0,16.0,11934000128.0,78.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,78.0,https://www.sec.gov/Archives/edgar/data/1874178/000119312521328239/d157488d424b4.htm,2021-11-10,2987043
0.0,18712.0,8017502.0,21318919.0,,,10447689.0,20912319.0,RKT,0.0,1417847.0,0.0,5884175.0,,,161,39,1,2,2,1,104,87,177,12,1,12,0,0,2,4,29,2,15,17,1,0,0,0,1,0,2,0,0,0,0,95,1,0,0,1.0,1.0,3.0,1.0,1.0,89715555,2020-08-06 20:00:00.000 -0400,24.42,0.94,100.0,95.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,95.0,https://www.sec.gov/Archives/edgar/data/1805284/000104746920004448/a2242208z424b4.htm,2020-08-06,4506446
914438.0,917685.0,311030.0,739641.0,4679.0,11544.0,27426.0,34844.0,RLAY,-379551.0,41954.0,0.0,704797.0,-63566.0,360536.0,68,4,0,9,2,0,97,0,217,0,0,0,0,0,0,9,5,0,0,0,6,79,0,53,28,563,1,0,1,0,0,0,0,0,0,,1.0,,1.0,,949867,2020-07-16 20:00:00.000 -0400,44.95,9.46,400000000.0,20.0,,,,,,,,2.0,,,,,,,1.0,,,,,20.0,https://www.sec.gov/Archives/edgar/data/1812364/000119312520194016/d904779d424b4.htm,2020-07-16,2040891
,,0.0,3045824.0,,,0.0,1822091.0,RLJ,,,,,,,5,0,0,0,0,0,14,0,48,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,4,0,3,0,0,1,0,127,0,0,0,,1.0,,1.0,1.0,1148013,2011-05-11 20:00:00.000 -0400,17.98,0.53,495000000.0,18.0,7.0,,34.0,19.0,1.0,,1.0,,,,,,,,,1.0,,,,18.0,https://www.sec.gov/Archives/edgar/data/1511337/000104746911004974/a2204087z424b4.htm,2011-05-11,3418415
10088659.0,10095489.0,2831742.0,3980873.0,2179354.0,2798417.0,2449407.0,3491892.0,RLX,143468.0,273044.0,,,2840912.0,3729867.0,240,24,0,0,3,0,83,0,155,0,0,0,0,0,9,8,11,128,1,11,0,1,0,0,8,2,4,5,0,0,7,1,13,6,0,1.0,1.0,,1.0,,94560744,2021-01-21 19:00:00.000 -0500,29.94,7.6,1398000000.0,12.0,,,,,,,,,,,,,,,,,,,,12.0,https://www.sec.gov/Archives/edgar/data/1828365/000104746921000170/a2242822z424b4.htm,2021-01-21,3819755
0.0,255444.0,59079.0,200937.0,236.0,6079.0,244.0,6099.0,RLYB,59417.0,199650.0,,,0.0,141261.0,70,2,3,3,0,0,5,2,221,0,0,0,0,0,0,4,4,0,0,0,0,71,2,48,62,577,0,0,0,0,0,0,1,0,0,,1.0,,1.0,,1793070,2021-07-29 20:00:00.000 -0400,17.0,2.55,80600000.0,13.0,,,,,,,,,,,1.0,1.0,,,,,,,,13.0,https://www.sec.gov/Archives/edgar/data/1739410/000119312521230254/d99471d424b4.htm,2021-07-29,2024943
0.0,49428.0,0.0,304150.0,,,0.0,239271.0,RM,0.0,4849.0,0.0,296702.0,,,5,13,0,0,0,0,14,0,44,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,1.0,,99230,2012-03-28 20:00:00.000 -0400,16.7,0.35,17088750.0,15.0,,,,,,,,,,,1.0,,,,,,,,,15.0,https://www.sec.gov/Archives/edgar/data/1519401/000095012312005444/b86265b4e424b4.htm,2012-03-28,2147345
0.0,241571.0,-5390.0,348524.0,7344.0,47666.0,-8117.0,261764.0,RMAX,16318.0,58582.0,0.0,264220.0,-7938.0,79139.0,14,20,0,0,0,0,2,0,75,0,0,0,0,0,1,5,13,0,1,0,0,0,0,0,2,0,1,1,0,0,0,298,1,0,0,,,3.0,1.0,,2434884,2013-10-02 20:00:00.000 -0400,30.1,2.95,51.2,36.0,,,,4.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,9.27,https://www.sec.gov/Archives/edgar/data/1581091/000119312513390302/d558338d424b4.htm,2013-10-02,3387843
20411325.0,23076468.0,5472297.0,8019068.0,1815163.0,1295572.0,1865598.0,2679340.0,RMBL,16334712.0,15537821.0,0.0,21211071.0,3415246.0,2612720.0,81,77,0,0,0,0,56,2,40,0,0,1,0,0,0,23,1,9,29,0,0,1,0,0,0,0,2,0,0,0,0,4,8,5,17,,,,1.0,,140188,2017-10-19 20:00:00.000 -0400,5.09,0.05,16005000.0,5.5,,,,,,,,,,,,,,,,,,,,5.5,https://www.sec.gov/Archives/edgar/data/1596961/000165495417009559/rmbl_424b4.htm,2017-10-19,2459750
